name,menu,location,y,x,area
모닥식탁,카레,제주특별자치도 제주시 조천읍 함덕리 998-1,33.5405341516827,126.66736139159201,제주특별자치도
대치정육식당,등심,서울 강남구 대치4동 911-8,37.5021855750541,127.056431440983,서울
투뿔등심,등심,서울 강남구 신사동 532-9,37.5228555317481,127.02230943189801,서울
새벽집,소고기,서울 강남구 청담동 129-10,37.525519243266004,127.052906179208,서울
대도식당,소고기,서울 성동구 홍익동 431,37.5675203285443,127.030677985441,서울
대흥식육점,스테이크,경북 문경시 문경읍 하리 206-6,36.7340619704836,128.107890026301,경북
서동한우 부여본점,한우,충남 부여군 부여읍 관북리 118-2,36.2830662466936,126.915440696167,충남
통일집,한우등심,서울 중구 을지로3가 202,37.5672175973373,126.993157367745,서울
소호정,안동국시,서울 서초구 양재동 392-11,37.473286746716,127.04871715080499,서울
찬양집,칼국수,서울 종로구 돈의동 27,37.5727926649751,126.990279323836,서울
명동교자 본점,칼국수,서울 중구 명동2가 25-2,37.5625723912628,126.985757474283,서울
국시집,칼국수,서울 성북구 성북동1가 9,37.5884350497357,127.004308032842,서울
해밀손칼국수,칼국수,서울 관악구 청림동 16-41,37.486696663355296,126.95917691299101,서울
베트남 고향식당,베트남음식,경기 안산시 단원구 원곡동 787-5,37.3289451836463,126.78885712918002,경기
할매국수,잔치국수,경북 포항시 남구 구룡포읍 구룡포리 963-120,35.9895654383401,129.552865430608,경북
대성갈비,돼지갈비,서울 성동구 성수동1가 668-21,37.5470884033637,127.044082775938,서울
조박집,돼지갈비,서울 마포구 용강동 40-1,37.53994566748521,126.94406626051399,서울
목포산꽃게,꽃게찜,서울 성동구 마장동 767-41,37.567787643989604,127.045038653501,서울
광양삼대불고기집,광양불고기,전남 광양시 광양읍 칠성리 959-11,34.9701574874651,127.57880394451401,전남
한일관,불고기,서울 강남구 신사동 619-4,37.5278252602596,127.032491173055,서울
언양 기와집 불고기,언양불고기,울산 울주군 언양읍 서부리 11-1,35.565283764749,129.122460406596,울산
쿄 베이커리,빵집,서울 마포구 상수동 317-7,37.5479777810011,126.920865095617,서울
폴앤폴리나,빵집,서울 마포구 서교동 343-11,37.5534704616479,126.92474804747101,서울
리치몬드,빵집,서울 마포구 성산1동 114-5,37.561398659244794,126.91563036780799,서울
송학낙지회관,낙지,전남 목포시 상동 971-1,34.7985149614671,126.42213276184299,전남
제일회식당,낙지,전남 무안군 망운면 망운로 13,35.0134453096896,126.391658785134,전남
유림낙지,낙지볶음,서울 종로구 서린동 129-1,37.5695001660001,126.97970895921301,서울
광주식당,청국장,서울 동대문구 청량리동 773,37.5805758971013,127.0436400441,서울
임금님쌀밥집,한정식,경기 이천시 신둔면 수광리 152-9,37.3062953503396,127.403465040747,경기
툇마루밥상,한정식,서울 송파구 문정1동 46-11,37.4879205962111,127.12314050664301,서울
현고대 닭발,닭발,서울 동대문구 제기동 67-6,37.58534402436121,127.034744524972,서울
풍년 닭도리탕,닭볶음탕,서울 중구 서소문동 120-12,37.562347527829104,126.974213788756,서울
동기간,백숙,경기 가평군 가평읍 개곡리 487,37.855412629183796,127.549155837039,경기
낙선재,한정식,경기 광주시 남한산성면 불당리 194-1,37.4559917065943,127.2060621973,경기
조선옥,소갈비,서울 중구 을지로3가 229-1,37.5667867622444,126.99353229413099,서울
삼도갈비,평양냉면 #갈비,경기 부천시 상동 573-1,37.4967027760639,126.742588353769,경기
벽제갈비,한우,서울 송파구 방이동 205-8,37.5100023049957,127.12617585542499,서울
우동 카덴,우동,서울 마포구 서교동 391-5,37.5516929725592,126.915051706287,서울
이나니와 요스케,일본우동,서울 중구 을지로1가 192-11,37.5653626171105,126.97921409015801,서울
니시키,일본우동,서울 용산구 한남동 683-122,37.535614199218,126.999472751849,서울
한옥집,김치찌개,서울 서대문구 냉천동 178,37.5666400686092,126.964844454678,서울
광화문집,김치찌개,서울 종로구 당주동 43,37.5713709876791,126.974986986143,서울
굴다리식당,김치찌개,서울 마포구 도화동 181-45,37.542107553425005,126.950806990847,서울
은주정,김치찌개,서울 중구 주교동 43-23,37.5686853372205,126.99975142732599,서울
현대정육식당,김치찌개,서울 강남구 청담동 1-25,37.5219467457431,127.04015766623002,서울
개성집,국수 #만두,서울 동대문구 용두동 201-2,37.5794484487237,127.028022564712,서울
평안도만두집,만두,서울 종로구 내수동 167,37.5727752598236,126.973257166628,서울
자하손만두 본점,만두,서울 종로구 부암동 245-2,37.5931196379893,126.96604277456301,서울
메밀꽃필무렵,메밀,서울 종로구 통의동 7-23,37.578887346243896,126.973702834852,서울
두오모,이탈리안,서울 종로구 효자동 40-2,37.5816569553121,126.971561568613,서울
그라노,파스타,서울 강남구 신사동 645-1,37.5261530250159,127.034930981518,서울
한추,고추튀김,서울 강남구 신사동 549-9,37.5241086972835,127.02344049942499,서울
반포치킨,마늘치킨,서울 서초구 반포본동 1050,37.5015054740259,126.98885094894301,서울
용진집,막걸리,전북 전주시 완산구 삼천동1가 627-9,35.7969342532196,127.122546343517,전북
영양센터,삼계탕 #전기구이,서울 중구 충무로1가 25-32,37.561111078243705,126.98312480135401,서울
긴자 바이린,돈까스,서울 종로구 사간동 93,37.57758023646421,126.980472271512,서울
사모님돈가스,돈까스,서울 마포구 상수동 310-8,37.5480815234085,126.92227804226201,서울
금왕돈까스,돈까스,서울 성북구 성북동 256-1,37.5947704208698,126.994597885522,서울
한성돈까스,돈까스,서울 서초구 잠원동 21-5,37.514779680883706,127.01910426376301,서울
옛날민속집,두부,서울 종로구 구기동 64-5,37.606519118321295,126.96037482929701,서울
전주식당,두부전골,강원 양구군 양구읍 하리 95-82,38.110027585317,127.9864055442,강원
초당할머니순두부,순두부,강원 강릉시 초당동 307-4,37.7904194172378,128.915475001659,강원
감촌,순두부,서울 종로구 종로 19,37.5708444878121,126.979923668151,서울
윤옥연 할매떡볶이,떡볶이,대구 수성구 수성동4가 1120-2,35.8645244677755,128.617031231731,대구
다리집,떡볶이,부산 수영구 남천1동 30-13,35.147359501884,129.110924663676,부산
모꼬지에,즉석떡볶이,서울 송파구 송파동 195-1,37.500480884155294,127.11230333212099,서울
주,중식 #탕수육,서울 서초구 방배동 795-5,37.4932568916061,126.98930731997,서울
도원,중식 #탕수육,서울 중구 태평로2가 23,37.5646711366935,126.977913420541,서울
대가방,탕수육,서울 강남구 논현동 99-7,37.521186390433996,127.038532040929,서울
현래장,수타짜장,서울 마포구 마포동 140,37.53838378402371,126.94502578695601,서울
만다복,중식,인천 중구 북성동2가 9-11,37.4761049017537,126.61924659255301,인천
신승반점,중식,인천 중구 북성동2가 11-32,37.4754723549847,126.617810423618,인천
신성각,짜장면,서울 마포구 신공덕동 2-463,37.54472394320629,126.95772856479401,서울
우성닭갈비,닭갈비,강원 춘천시 후평3동 801-11,37.8764249806624,127.75352197953,강원
희래닭갈비,닭갈비,서울 서초구 양재동 368,37.469674298102795,127.044683321363,서울
원조숯불닭불고기,닭불고기,강원 춘천시 중앙로2가 70,37.878734085543606,127.725391195539,강원
돈사돈 본점,근고기,제주특별자치도 제주시 노형동 2470,33.4817562949406,126.470663453906,제주특별자치도
자연석돌구이,대패삼겹살,서울 강남구 논현동 97-18,37.5206855352869,127.03532254547702,서울
베러댄비프,삼겹살,서울 강남구 신사동 514-9,37.5178140616271,127.02229854226401,서울
피자힐,피자,서울 광진구 광장동 21,37.5556866168548,127.111323764967,서울
더키친 살바토레 쿠오모,피자,서울 강남구 신사동 646-2,37.5256584973246,127.036023005029,서울
부자피자 1호점,화덕피자,서울 용산구 한남동 743-33,37.5372706897598,126.999811046376,서울
버거그루72,수제버거,서울 서초구 반포동 72-3,37.4984936653801,126.99951858715201,서울
브루클린 더버거 조인트,수제버거,서울 서초구 반포동 551-32,37.4972409949576,127.00070995052201,서울
오케이버거,수제버거,서울 영등포구 여의도동 23-8,37.5238188182974,126.92417951911,서울
아이엠어버거,수제버거,서울 마포구 창전동 5-78,37.5541683409372,126.929965679053,서울
진미식당,간장게장,서울 마포구 공덕동 105-127,37.5505899071997,126.95579158462601,서울
큰기와집,간장게장,서울 종로구 소격동 122-3,37.5799329164912,126.981621535198,서울
화해당,간장게장,충남 태안군 근흥면 도황리 223,36.7039977502101,126.212166182913,충남
봉피양 본점,평양냉면 #돼지갈비,서울 송파구 방이동 205-8,37.5100023049957,127.12617585542499,서울
을지면옥,평양냉면,서울 중구 입정동 161,37.567559775700296,126.992823081407,서울
우래옥 을지로점,평양냉면,서울 중구 주교동 118-1,37.5681904138066,126.998736543794,서울
이문설농탕,설렁탕,서울 종로구 견지동 88,37.5727344828923,126.983892954493,서울
외고집설렁탕,설렁탕,서울 강남구 대치4동 923-22,37.498139377023705,127.053439851131,서울
무수옥,설렁탕,서울 도봉구 도봉1동 600-4,37.677034107712295,127.04422223286801,서울
봉쥬르밥상,설렁탕,서울 서대문구 연희동 192-29,37.5662521708356,126.927465326532,서울
순옥이네명가,물회,제주특별자치도 제주시 도두일동 2615-5,33.5055741814443,126.464984167054,제주특별자치도
옥돔식당,보말칼국수 #옥돔,제주특별자치도 서귀포시 대정읍 하모리 1067-23,33.2199729103013,126.249026563369,제주특별자치도
명진전복,전복돌솥밥,제주특별자치도 제주시 구좌읍 평대리 515-28,33.5323787681677,126.849968309804,제주특별자치도
풍림다방,카페,제주특별자치도 제주시 구좌읍 평대리 1947-5,33.5338046680512,126.83941727906999,제주특별자치도
고객식당,갈치조림,제주특별자치도 제주시 이도일동 1436-7,33.5116023410744,126.526012341224,제주특별자치도
올래국수,고기국수,제주특별자치도 제주시 연동 261-16,33.4883525419541,126.489559805605,제주특별자치도
우진해장국,고사리육개장,제주특별자치도 제주시 삼도이동 831,33.51152200275,126.52003935284701,제주특별자치도
진아떡집,오메기떡,제주특별자치도 제주시 일도일동 1141-3,33.512398593652,126.528389860649,제주특별자치도
삼보식당,옥돔구이 #갈치조림,제주특별자치도 서귀포시 천지동 319-8,33.2477170678989,126.55910749966499,제주특별자치도
원산면옥,냉면,부산 중구 광복로 56-8,35.0989766876575,129.031049878788,부산
함흥냉면옥,함흥냉면,강원 속초시 금호동 482-150,38.2019403147592,128.58985725794702,강원
오장동흥남집 본점,함흥냉면,서울 중구 오장동 101-7,37.5642691044089,127.000572045597,서울
밀탑 본점,빙수,서울 강남구 압구정동 429,37.5273343175715,127.027469985877,서울
할매팥빙수,팥빙수,부산 남구 용호1동 148-2,35.1242496501278,129.111085014894,부산
동빙고,팥빙수,서울 용산구 이촌동 301-162,37.5186807207506,126.98240904980801,서울
대문점,오향족발,서울 영등포구 영등포동3가 15-4,37.5186033077903,126.90857388084999,서울
영동족발 본점,족발,서울 서초구 양재동 1-8,37.48423468636621,127.03831779116,서울
평안도 족발집,족발,서울 중구 장충동1가 62-16,37.56026384070029,127.006049844949,서울
태원,중식,경기 부천시 원미동 68-3,37.4976649418148,126.786771650662,경기
초마,짬뽕,서울 마포구 서교동 361-10,37.5508556053632,126.92351704970501,서울
동해원 본점,짬뽕,충남 공주시 소학동 194-1,36.450307692474,127.14795220418101,충남
만성복집,복국,경남 통영시 서호동 177-65,34.840879172955,128.418471603373,경남
천화원,탕수육,경남 거제시 장승포동 232-29,34.867142388290404,128.730287370115,경남
물보라다찌,해산물,경남 통영시 항남동 139-21,34.8416312800923,128.423904544832,경남
호수삼계탕 본점,삼계탕,서울 영등포구 신길동 342-325,37.502652468406296,126.904472769535,서울
강원정,삼계탕,서울 용산구 원효로1동 48-7,37.5404719757736,126.967827177268,서울
평래옥,평양냉면,서울 중구 저동2가 18-1,37.564910674488296,126.990389800581,서울
툭툭누들타이,태국음식,서울 마포구 연남동 223-15,37.5651731235079,126.924004403209,서울
왕타이,태국음식,서울 용산구 이태원동 176-2,37.53450425172021,126.990699412578,서울
창수린,태국음식,서울 용산구 후암동 194-15,37.546031975668896,126.978168889405,서울
구스테이크,스테이크,서울 강남구 신사동 528-3,37.5229204478222,127.020578990245,서울
BLT스테이크,스테이크,서울 종로구 종로6가 289-3,37.570395270685395,127.008912711316,서울
울프강 스테이크하우스,스테이크,서울 강남구 청담동 89-6,37.5244977534119,127.041463609307,서울
비스테까,스테이크 #티라미수,서울 용산구 이태원동 211-33,37.5400722639548,126.992069195216,서울
편의방,만두,서울 서대문구 연희동 353-94,37.5618268625704,126.927505043268,서울
쟈니덤플링 본점,만두,서울 용산구 이태원동 130-3,37.533869335385496,126.99371887845501,서울
홍연,중식 #딤섬,서울 중구 소공동 87,37.5660000407299,126.96782729396,서울
타지 본점,인도음식,서울 중구 명동1가 1-3,37.56434326587139,126.986231729465,서울
에베레스트 본점,인도음식,서울 종로구 창신동 148-1,37.572614455774605,127.012510563718,서울
히메지,카레,서울 마포구 연남동 227-15,37.562385541387,126.926728174042,서울
한국집,전주비빔밥,전북 전주시 완산구 전동 2-1,35.8164123122539,127.14824907348302,전북
삼백집 본점,콩나물국밥,전북 전주시 완산구 고사동 454-1,35.8179169750885,127.14112853551701,전북
현대옥,콩나물국밥,전북 전주시 완산구 전동3가 2-242,35.8124257021298,127.14661060315399,전북
엘본 더테이블,스테이크,서울 강남구 신사동 530-5,37.5234156397815,127.02207079190201,서울
라 싸브어,프렌치,서울 서초구 반포동 90-10,37.49712133363021,126.998479116066,서울
줄라이,프렌치,서울 서초구 반포동 577-20,37.4947010590816,126.999969920286,서울
당인식당,백반,서울 마포구 당인동 25-22,37.5456118561671,126.920207203871,서울
청담골,백반,서울 강남구 청담동 19-17,37.5227355988604,127.043397505646,서울
일미식당,청국장,서울 종로구 낙원동 284-6,37.5725758359836,126.987803797122,서울
해운대 소문난 암소갈비집,갈비,부산 해운대구 중1동 1225-1,35.163254684457,129.166436619817,부산
삼송초밥,김초밥,부산 중구 창선동1가 13-1,35.0996569502104,129.029868580694,부산
60년전통 할매국밥,돼지국밥,부산 동구 범일동 28-5,35.1410110387426,129.05616756467302,부산
부산명물횟집,회백반,부산 중구 자갈치해안로 55,35.0971126896193,129.031120190056,부산
오뎅식당,부대찌개,경기 의정부시 의정부동 220-58,37.7440831418235,127.04943030966601,경기
희정식당,부대찌개,서울 영등포구 여의도동 21-3,37.526241702959204,126.931090731789,서울
바다식당,부대찌개,서울 용산구 한남동 743-7,37.5371606767529,126.99951279454399,서울
모이 (Moi),한식 주점,서울 용산구 한남동 30-1,37.534780330800096,127.00914143074499,서울
동원집,감자탕,서울 중구 입정동 272-2,37.5673949605045,126.991155334657,서울
전통아바이순대,아바이순대,서울 중구 산림동 84-1,37.568189389482,126.996927159545,서울
옛날오막집,곱창,부산 서구 동대신동1가 232-2,35.108998334994,129.019837998966,부산
홍천한우곱창,곱창,서울 마포구 도화동 38-25,37.541726947574,126.95251007448499,서울
삼성원조양곱창,곱창,서울 강남구 청담동 133-6,37.5208717357147,127.05762717407801,서울
토말,남도음식,서울 강남구 논현동 254-23,37.5137160761331,127.04121581403099,서울
마츠모토,스시,서울 강남구 신사동 630-1,37.5224600847179,127.034011375607,서울
스시선수,스시,서울 강남구 신사동 651-16,37.5228489760237,127.036368266409,서울
스시 효 본점,스시,서울 강남구 청담동 21-16,37.522035900317896,127.041843697198,서울
코지마,스시,서울 강남구 청담동 89-17,37.5257745715836,127.041951447339,서울
더하기84,반미,서울 종로구 관훈동 106,37.5750135060228,126.98423999673099,서울
탬파,쿠바 샌드위치,서울 마포구 연남동 260-2,37.56189501124111,126.92496265873699,서울
가시아방국수,고기국수,제주특별자치도 서귀포시 성산읍 고성리 1195-1,33.4507872583595,126.914259735649,제주특별자치도
천짓골,돔베고기,제주특별자치도 서귀포시 서귀동 294-10,33.2482512987505,126.56130447598301,제주특별자치도
락희옥,보쌈,서울 마포구 용강동 494-56,37.54283630516071,126.939069923831,서울
선미식당,갈치찜,전남 목포시 산정동 1357-18,34.790227907965395,126.39982573679501,전남
뜰채,낙지볶음,전남 목포시 죽교동 538-31,34.7996478213262,126.368553690445,전남
금메달식당,홍어집,전남 목포시 옥암동 1215-1,34.8135460918568,126.44763356547001,전남
영명국밥,국밥,광주 광산구 송정2동 991-17,35.1367981892504,126.792193426136,광주
느린먹거리by부각마을,김부각,광주 광산구 송정동 985-4,35.136057800996596,126.791505247542,광주
신포닭강정,닭강정,인천 중구 신포동 1-12,37.471602374757296,126.62817939392,인천
산동만두,만두,인천 중구 신포동 10-1,37.471476472726394,126.62651236288201,인천
의령망개떡,망개떡,경남 의령군 의령읍 서동리 485-16,35.319241173700206,128.260542314688,경남
다시식당,메밀국수,경남 의령군 의령읍 의병로18길 6,35.3192416092089,128.260344937602,경남
종로식당,소고기 국밥,경남 의령군 의령읍 중동리 340-1,35.3202401836841,128.261557068313,경남
갱소년,양갱,광주 광산구 송정동 990-1,35.1365252183943,126.792223416488,광주
중화루,중식,인천 중구 중앙동4가 7-1,37.4717823866108,126.6237928647,인천
하동관,곰탕,서울 중구 명동1가 10-4,37.5644544034846,126.985115685364,서울
덕원,꼬리곰탕,서울 영등포구 영등포동2가 94-28,37.5222902255153,126.91203378079099,서울
더램키친,양고기,서울 강남구 논현동 95-4,37.5218803160687,127.038058640207,서울
브라이리퍼블릭,양고기바비큐,서울 용산구 이태원1동 63-4,37.5335446928881,126.990790609643,서울
이치류,칭기즈칸,서울 마포구 서교동 395-124,37.550611568737004,126.919120686068,서울
부민옥,육개장,서울 중구 다동 134-4,37.5673862412034,126.980731877533,서울
동경전통육개장,육개장,서울 강남구 역삼동 647-7,37.5004261174787,127.032722441257,서울
하단,만두전골,서울 성북구 성북동 184-40,37.5899850904853,127.00498645696199,서울
대가,만두전골,서울 강남구 역삼동 810-12,37.5032841522159,127.02642737451401,서울
깡통만두,만두전골,서울 종로구 재동 84-22,37.5781635243136,126.986085524505,서울
모터시티,디트로이트 피자,서울 용산구 이태원동 56-30,37.5339803033682,126.989433996552,서울
자리,목화솜탕수육,서울 용산구 한남동 682-22,37.5379957045233,127.002194259351,서울
돈차를리,타코,서울 용산구 이태원동 650,37.538877473185,126.987221595558,서울
이요이요스시,스시,서울 마포구 공덕동 469,37.5507426589531,126.95217594634899,서울
스시고,스시,서울 서초구 반포동 94-10,37.4989418981426,126.99788887273701,서울
스시코마츠,스시,서울 강남구 신사동 624-19,37.5252176440278,127.03225824351699,서울
스윗츠플래닛,롤케익,서울 강남구 논현동 118-1,37.51719394805129,127.03910280519399,서울
듀자미,케익,서울 강남구 신사동 535-9,37.51936832867271,127.022581123166,서울
키에리,케익,서울 용산구 이태원동 73-7,37.5333763680229,126.993182862482,서울
순대일번지,순댓국,서울 마포구 망원동 481-5,37.558667634767,126.907435611076,서울
주오일식당,다국적 가정식,서울 마포구 망원동 404-3,37.5554552169511,126.904602216091,서울
동일루,굴탕면,서울 마포구 망원동 395-36,37.5537932189739,126.905588581262,서울
마산옥,모듬찜,서울 강남구 신사동 512-20,37.517267794873796,127.02023220883899,서울
대복,복찜,서울 중구 북창동 65-1,37.5627390355564,126.977889203555,서울
동해해물,해물찜,서울 광진구 화양동 37-1,37.5452408939456,127.066758986563,서울
오동동진짜초가집,아구찜,경남 창원시 마산합포구 오동동 151-5,35.206687469163704,128.578246298181,경남
마산해물아구찜,아구찜,서울 종로구 낙원동 45-3,37.5735937130791,126.988029579952,서울
원조성진물텀벙,아귀찜,인천 미추홀구 용현동 509-17,37.45601091296261,126.64919451488998,인천
산수갑산,대창순대,서울 중구 인현동1가 15-4,37.5654202157697,126.99531694129499,서울
제일식당,순대국,경기 용인시 처인구 백암면 백암리 449-2,37.1646268397245,127.373643987556,경기
헬카페,카페,서울 용산구 보광동 238-43,37.5303202404076,126.99700338311001,서울
커피 리브레,카페,서울 마포구 연남동 227-15,37.562385541387,126.926728174042,서울
보헤미안,커피,강원 강릉시 연곡면 영진리 181,37.8646246297189,128.842490723906,강원
진진,중식,서울 마포구 서교동 469-67,37.55777970322779,126.913250830625,서울
송가,중식,서울 마포구 연남동 226-16,37.56260402563571,126.927007185391,서울
홍보각,중화요리,서울 중구 장충동2가 186-54,37.5601804489868,127.00239535247499,서울
고성막국수,막국수,서울 강서구 방화동 323-6,37.5774613229881,126.816105923753,서울
장원막국수,막국수 #수육,경기 용인시 수지구 고기동 439-1,37.359170487200295,127.044287331821,경기
영광정 메밀국수,메밀국수,강원 양양군 강현면 사교리 240-2,38.1225031939302,128.576071601203,강원
네기,이자카야,서울 강남구 신사동 540-19,37.5190297931237,127.024531859905,서울
이치에,이자카야,서울 강남구 신사동 656-7,37.5253834448061,127.037680423074,서울
갓포아키,이자카야,서울 강남구 청담동 83-1,37.5267542233027,127.04146327438299,서울
반룡산,가릿국밥,서울 강남구 대치동 894-4,37.5044944351251,127.055791922265,서울
강남 따로국밥,따로국밥,서울 서초구 잠원동 19-12,37.5155187842142,127.018475543704,서울
청진옥,선지해장국,서울 종로구 종로1가 24,37.5704589394035,126.97985019419501,서울
서촌계단집,해산물 주점,서울 종로구 내자동 11-1,37.5763365687299,126.971491367314,서울
옹달샘,곤드레밥,서울 마포구 서교동 402-3,37.5484602993689,126.91971372018,서울
군자네,김치찜,서울 마포구 대흥동 337-62,37.5455187128381,126.93950373975201,서울
고봉민김밥인,김밥,부산 북구 화명3동 2269-2,35.2356963231928,129.013062544433,부산
로봇김밥,김밥,서울 양천구 목동 905-34,37.5316255715953,126.87596991918699,서울
서호김밥,김밥,서울 서초구 방배동 790-13,37.491674275611,126.98667986069799,서울
조선김밥,김밥,서울 종로구 소격동 159,37.5788056853528,126.981637095441,서울
아침가리긴밭,비빔밥,서울 강남구 논현동 63-4,37.5203882283605,127.03338114648399,서울
목멱산방,육회비빔밥,서울 중구 예장동 산 5-6,37.5539481137637,126.989913513291,서울
중앙회관,전주비빔밥,전북 전주시 완산구 중앙동3가 78-1,35.8174076909219,127.145795494821,전북
용문산농장쌈밥마을,쌈밥,경기 양평군 용문면 덕촌리 72-3,37.513327858423,127.60485416754999,경기
보자기,쌈밥,전남 담양군 대전면 응용리 283-3,35.2486212668931,126.880416491758,전남
더베이커스테이블,브런치,서울 용산구 이태원동 691,37.53944936428321,126.98746714482,서울
빙봉,브런치,서울 용산구 이태원2동 210-1,37.5401634588778,126.99227625052099,서울
수지스 이태원점,브런치,서울 용산구 이태원동 34-16,37.5339069965856,126.988831871554,서울
버터핑거 팬케익스 청담동점,브런치,서울 강남구 청담동 88-9,37.5243107894674,127.040441409712,서울
오아시스,브런치,서울 강남구 청담동 88-5,37.524784655763,127.04061893554,서울
마포옥,설렁탕,서울 마포구 용강동 50-13,37.5399175373611,126.94327106425399,서울
차돌소풍,차돌박이,서울 서초구 서초동 1341-9,37.488567516892,127.029999007821,서울
봉산집 본점,차돌박이,서울 용산구 용산동3가 1-21,37.53440889607779,126.974989040272,서울
평양면옥 분당점,평양냉면,경기 성남시 분당구 서현동 194-2,37.3850766734465,127.135233974058,경기
능라도,평양냉면,경기 성남시 분당구 운중동 883-3,37.3917330519452,127.065183703377,경기
필동면옥,평양냉면,서울 중구 필동3가 1-5,37.560396852583,126.99692057556999,서울
신들래보쌈,보쌈,서울 용산구 남영동 97-5,37.54243698366621,126.973722997783,서울
이십사절기,제육볶음,서울 강남구 삼성동 159-7,37.508595331692796,127.059718502493,서울
도꼭지,제육볶음,서울 마포구 서교동 403-21,37.5490943212723,126.92009643883699,서울
원조녹두,빈대떡,서울 중구 입정동 272-8,37.5675179320833,126.99096583734699,서울
봉화전,육전,서울 강남구 삼성동 162-7,37.5146424869852,127.064560768501,서울
한성칼국수 본점,칼국수,서울 강남구 논현동 62-13,37.5207832317045,127.033685617884,서울
덕인당보리빵,보리빵,제주특별자치도 제주시 조천읍 신촌리 2586-1,33.5321904892557,126.618645405206,제주특별자치도
평대스낵,분식,제주특별자치도 제주시 구좌읍 평대리 1976-1,33.5353496242334,126.839469759964,제주특별자치도
해심가든,생갈비,제주특별자치도 서귀포시 중문동 2018-8,33.2518835138125,126.426548078794,제주특별자치도
수우동,우동 #돈까스,제주특별자치도 제주시 한림읍 협재리 1706-1,33.396611742053,126.24242373358999,제주특별자치도
모닥식탁,카레,제주특별자치도 제주시 조천읍 함덕리 998-1,33.5405341516827,126.66736139159201,제주특별자치도
아일랜드조르바,카페,제주특별자치도 제주시 구좌읍 평대리 1958-7,33.5355534282702,126.839086004667,제주특별자치도
이수통닭,가마솥통닭,서울 서초구 방배동 425-1,37.484553196297895,126.98341215121599,서울
용천통닭,치킨,경기 의정부시 의정부1동 153-1,37.7432904603461,127.05134859688,경기
계열사,치킨,서울 종로구 부암동 258-3,37.5928857946428,126.965607398142,서울
레게치킨썬샤인,치킨,서울 마포구 상수동 317-9,37.548053446821896,126.920703872722,서울
나리의 집,냉동삼겹살,서울 용산구 한남동 738-24,37.5369029915484,127.00013509552099,서울
육전식당 본점,삼겹살,서울 동대문구 신설동 104-3,37.574291262226296,127.024295385111,서울
육통령,삼겹살,서울 중구 충무로1가 25-36,37.56115878951571,126.982836516048,서울
아서원,고기짬뽕,제주특별자치도 서귀포시 하효동 629-2,33.2603715871282,126.61727858469801,제주특별자치도
신성루,고추짬뽕,인천 중구 신생동 9-12,37.4697955582269,126.62645583928,인천
청담,황태짬뽕,서울 강남구 청담동 7-12,37.522533310362896,127.04719155451099,서울
미나미,모밀국수,서울 서초구 서초동 1668-7,37.4933439239021,127.018121908013,서울
호무랑,모밀국수,서울 강남구 청담동 4-1,37.52339386554621,127.043657621737,서울
미진,모밀국수,서울 종로구 청진동 146,37.57086897664271,126.979816690707,서울
옛집,국수,서울 용산구 한강로1가 231-23,37.5338273797012,126.973295518526,서울
사발,닭국수,서울 종로구 내수동 72,37.573660668544,126.972093823848,서울
만나손칼국수,콩국수,서울 중구 충무로5가 8-2,37.563178173972,127.001129926379,서울
톰볼라,피자,서울 서초구 반포동 106-8,37.4988605290945,126.997472259193,서울
피자아이코닉,피자,서울 강남구 삼성동 166-6,37.51216195360779,127.065342696141,서울
지노스뉴욕피자,피자,서울 용산구 이태원동 457-3,37.5344189780586,126.98824119619101,서울
우시야,한우,서울 강남구 논현로159길 11,37.5229088342968,127.02721247632799,서울
옴팡집,한우,서울 영등포구 여의도동 13-3,37.5302591702075,126.921816732275,서울
뜨락,한우,서울 강남구 청담동 130-13,37.5244149294549,127.05555617837798,서울
마얘,디저트,서울 서초구 반포동 106-5,37.4990166749259,126.997540559165,서울
Little&Much,디저트,서울 강남구 삼성동 10-8,37.5140414150849,127.043514517451,서울
디저트리,디저트,서울 강남구 신사동 653-7,37.5242319367233,127.037765480446,서울
펠앤콜,수제아이스크림,서울 마포구 상수동 310-11,37.548161639252,126.922167173171,서울
몰리스팝스,수제아이스크림,서울 마포구 서교동 332-20,37.555940968811605,126.926274431896,서울
카카오봄,젤라또,서울 용산구 이태원동 648,37.5387002829324,126.987563332883,서울
소고산제일루,훠궈,서울 마포구 서교동 366-13,37.5521113881943,126.92128057960501,서울
삼국지,훠궈,서울 마포구 연남동 259-4,37.560953318372704,126.92402136583799,서울
마라샹궈,훠궈,서울 종로구 통인동 147-15,37.5787735627131,126.971058547174,서울
평가옥,이북 음식,서울 강남구 삼성동 143-1,37.50702554975771,127.05282843163,서울
동무밥상,이북 음식,서울 마포구 합정동 381-64,37.548298461899705,126.91258295768101,서울
만두집,평양 만두,서울 강남구 신사동 661-1,37.527922252748795,127.03890148665701,서울
도우룸,파스타,서울 서초구 방배동 797-20,37.4938520327483,126.993341489708,서울
이태리재,파스타,서울 종로구 소격동 158-1,37.57877389316021,126.98172019840099,서울
쿠촐로오스테리아,파스타,서울 용산구 용산동2가 45-13,37.5411712340332,126.98717594339399,서울
레호이,베트남쌀국수 #반미,서울 용산구 이태원동 261-9,37.5432261608312,126.99016955644,서울
안,베트남쌀국수,서울 마포구 연남동 387-8,37.5626707561969,126.925797520093,서울
소이연남,태국 국수,서울 마포구 연남동 229-67,37.5635153639425,126.92539057268299,서울
